url,status_code,title,meta_description,canonical,schema_types,text_length,h1_count,h2_count,h3_count,h4_count,h5_count,h6_count,internal_links,external_links,nofollow_links,target_keyword
https://danskespil.dk/blaa-konto/login-validation?loginUrl=/blaa-konto/login&loginSuccessUrl=https://danskespil.dk/blaa-konto/amountlimits&cancelUrl=https://danskespil.dk/sport-og-casino,200,Log på Blå Konto | Danske Spil,,,,545,1,0,0,0,0,0,5,0,2,
https://danskespil.dk/blaa-konto/login-validation?loginUrl=/blaa-konto/login&amp;loginSuccessUrl=https://danskespil.dk/blaa-konto/selvudelukkelse&cancelUrl=https://danskespil.dk/sport-og-casino,200,Log på Blå Konto | Danske Spil,,,,545,1,0,0,0,0,0,5,0,2,
https://danskespil.dk/blaa-konto/login-validation?loginUrl=/blaa-konto/login&loginSuccessUrl=https://danskespil.dk/blaa-konto/overblik&cancelUrl=https://danskespil.dk/sport-og-casino,200,Log på Blå Konto | Danske Spil,,,,545,1,0,0,0,0,0,5,0,2,
https://danskespil.dk/om/spil-med-omtanke/paaroerende,200,"
    Kender du en, som har spilleproblemer?
",Spiller en person tæt på dig for meget? Læs mere om risikotegn og behandlingsmuligheder.,https://danskespil.dk/om/spil-med-omtanke/paaroerende,BreadcrumbList,7698,1,1,0,1,1,0,91,25,0,
https://danskespil.dk/om/spil-med-omtanke/kontakt-spil-med-omtanke,200,"
    Tal med en rådgiver
","Vi tilbyder rådgivning om dine spillevaner. Kontakt vores afdeling for ansvarligt spil, hvis du har spørgsmål eller har brug for nogen at tale med.",https://danskespil.dk/om/spil-med-omtanke/kontakt-spil-med-omtanke,BreadcrumbList,4301,1,1,0,0,0,0,91,20,0,
https://danskespil.dk/om/sunde-spillevaner,200,"
    Sunde spillevaner
","Vi har et ansvar overfor alle, der spiller hos os. Fordi det er ikke kun dig, der skal spille med omtanke. Det skal vi også. Læs mere om, hvordan vi arbejder for sunde spillevaner.",https://danskespil.dk/om/sunde-spillevaner,BreadcrumbList,6600,1,2,0,11,0,0,99,19,0,
https://danskespil.dk/om/sunde-spillevaner/vores-ansvar,200,"
    Vores ansvar
",Vi har et ansvar for at sikre ansvarlig underholdning. Derfor har vi en bred indsats for at fremme sunde spillevaner - både nu og i fremtiden.,https://danskespil.dk/om/sunde-spillevaner/vores-ansvar,BreadcrumbList,8026,1,5,1,5,1,0,99,21,0,
https://danskespil.dk/om/sunde-spillevaner/fokus-paa-at-forebygge,200,"
    Fokus på at forebygge
","Vi har en række indsatser med henblik på at forebygge spilafhængighed, så spil forbliver underholdende. Læs om vores initiativer f.eks. spilscanner og indbetalingsgrænse.",https://danskespil.dk/om/sunde-spillevaner/fokus-paa-at-forebygge,BreadcrumbList,9539,1,4,0,1,0,0,96,21,0,
https://danskespil.dk/om/sunde-spillevaner/unge-voksne,200,"
    Vi passer på unge voksne spillere
","Vi har en særlig indsats for at passe ekstra godt på unge under 25 år. Læs mere om, hvordan vi beskytter vores unge voksne spillere.",https://danskespil.dk/om/sunde-spillevaner/unge-voksne,BreadcrumbList,9942,1,4,1,1,0,0,97,20,0,
https://danskespil.dk/om/sunde-spillevaner/ai-overvaagning-og-analyse,200,"
    Vi holder øje med spillemønstre
","Vi holder øje med spilmønstre og slår bremserne i, hvis vi bliver bekymrede. Læs mere om, hvordan vi anvender kunstig intelligens til at opfange problematisk spil.",https://danskespil.dk/om/sunde-spillevaner/ai-overvaagning-og-analyse,BreadcrumbList,6732,1,4,0,1,1,0,93,19,0,
